,economy,time,EG.ELC.ACCS.ZS,EG.ELC.COAL.ZS,EG.ELC.FOSL.ZS,EG.ELC.HYRO.ZS,EG.ELC.LOSS.ZS,EG.ELC.NGAS.ZS,EG.ELC.NUCL.ZS,EG.ELC.PETR.ZS,EG.ELC.RNWX.ZS,EN.ATM.GHGT.KT.CE,EN.ATM.METH.KT.CE,NE.EXP.GNFS.ZS,NE.IMP.GNFS.ZS,NV.AGR.TOTL.ZS,NV.IND.MANF.ZS,NV.IND.TOTL.ZS,NV.SRV.TOTL.ZS,NY.GDP.MKTP.CD,SP.DYN.LE00.FE.IN,SP.DYN.TFRT.IN,SP.POP.TOTL,SP.URB.TOTL,year,gdp_per_capita,ghge_per_capita,c2e_per_capita,urb_pop_pct
10573,SGP,YR2006,100.0,0.0,97.5812585568683,0.0,2.6925612291466,77.8003143856802,0.0,19.7809441711881,1.20937072156584,50190.0,2440.0,228.037617061062,197.325782481957,0.0488654244516825,26.5780059858028,30.8942965496098,64.8768540490551,148630373214.173,82.6,1.28,4401365.0,4401365.0,2006,33769.15416335001,0.011403280573185818,0.0005543734727749232,100.0
10574,SGP,YR2007,100.0,0.0,97.6320715727032,0.0,2.87360513456349,79.2016142756424,0.0,18.4304572970608,1.18396421364841,51450.0,2610.0,212.779393731371,181.509078187707,0.0428679973714474,23.8226519045272,28.2257709638809,66.0401485014903,180941941477.009,82.9,1.29,4588599.0,4588599.0,2007,39432.93834937614,0.011212572726446568,0.000568801065423237,100.0
10575,SGP,YR2008,100.0,0.0,97.4854375913896,0.0,2.54332766018649,80.3988781551885,0.0,17.0865594362011,1.2584797564542,51750.0,2790.0,228.993770935119,208.332943955938,0.0414321884664469,20.5856649738484,26.4153381596662,68.3479617553522,193611986712.842,83.3,1.28,4839396.0,4839396.0,2008,40007.469261214006,0.010693483236337759,0.0005765182266547313,100.0
10576,SGP,YR2009,100.0,0.0,97.4107597854838,0.0,1.79087092625397,81.7831056322648,0.0,15.627654153219,1.29826008881555,52300.0,2960.0,190.844935011128,167.347876817714,0.0406877612701381,20.2733764290735,27.0163193688262,68.0060695233087,194152286008.938,83.7,1.22,4987573.0,4987573.0,2009,38927.206881771555,0.010486062058640545,0.0005934750228217211,100.0
10577,SGP,YR2010,100.0,0.0,97.4008509512577,0.0,2.85487533343621,77.2006789973766,0.0,20.2001719538811,1.3050858667137,56040.0,3140.0,197.998960793027,171.686594994619,0.0361795717843379,20.7738330253125,26.6366362968266,67.8427219271142,239809387605.427,84.0,1.15,5076732.0,5076732.0,2010,47236.96023454203,0.01103859727084274,0.0006185081268816238,100.0
10578,SGP,YR2011,100.0,0.0,97.3619018644878,0.0,2.54248337607023,77.9694901994872,0.0,19.3924116650007,1.32774131861446,59100.0,3280.0,203.327708649538,175.770922728001,0.0346645211472078,19.5825515079778,25.2604463868213,69.0222128999263,279351168707.267,84.1,1.2,5183688.0,5183688.0,2011,53890.428727050516,0.011401149143235473,0.0006327541318073155,100.0
10579,SGP,YR2012,100.0,0.0127738391773648,97.3111068531647,0.0,1.89691511783867,84.2988226778225,0.0,12.9995103361649,1.35828489919312,58710.0,3420.0,196.719612875759,172.493352911906,0.0333269608062467,19.1168219800662,25.022798732545,69.2079762345415,295087220933.024,84.3,1.29,5312437.0,5312437.0,2012,55546.48853869213,0.011051425174547953,0.0006437723402649292,100.0
10580,SGP,YR2013,100.0,0.644166023890429,97.135650107361,0.0,2.29523233755134,91.7905313848527,0.0,4.70095269861786,1.54683232921262,59620.0,3560.0,195.077796338143,171.963983710876,0.0344271823520807,17.6384096148755,23.4452229751166,70.759759846369,307576360584.992,84.5,1.19,5399162.0,5399162.0,2013,56967.42579403841,0.011042454366066438,0.0006593615824085293,100.0
10581,SGP,YR2014,100.0,1.09761036857027,97.0615633859862,0.0,2.02916160388821,95.2652895909275,0.0,0.698663426488457,1.66261644390441,60830.0,3700.0,191.953535787505,168.513783378732,0.0345909829328592,17.9997688921285,24.1695218849379,70.3442730241217,314851156183.411,84.8,1.25,5469724.0,5469724.0,2014,57562.530793767844,0.011121219279071485,0.0006764509507243876,100.0
10711,SLV,YR1991,69.60788,0.0,26.295167609926,55.2024379625599,13.9747496734872,0.0,0.0,26.295167609926,18.5023944275141,8010.0,3590.0,17.2257733996931,30.5276575266685,15.7923919811473,18.7960727769766,22.9998828713071,54.6797044305413,5252342400.0,69.663,3.889,5342190.0,2660090.0,1991,983.1815042145637,0.0014993850836454712,0.0006720090449796806,49.79399834150414
10712,SLV,YR1992,75.3321914672852,0.0,24.1393786733837,59.4458438287154,14.6515533165407,0.0,0.0,24.1393786733837,16.4147774979009,8420.0,3680.0,16.132915555964,32.5423302679381,12.9650323520698,19.6672108864086,24.9446102902307,54.9328204584192,5813399300.0,70.306,3.815,5416327.0,2725225.0,1992,1073.3102525013721,0.0015545590212703185,0.0006794272206977164,50.3150012914656
10713,SLV,YR1993,76.2761383056641,0.0,31.800215594682,54.5454545454545,16.4929931728351,0.0,0.0,31.800215594682,13.6543298598635,8960.0,3660.0,19.372303140119,34.1549873469171,12.7288103898567,20.491219126319,26.2669863663578,53.5005939580998,6680269200.0,70.874,3.74,5490478.0,2823039.0,1993,1216.700840983244,0.0016319162011030734,0.0006666086267898715,51.41699866568995
10714,SLV,YR1994,77.2187194824219,0.0,41.0549729901493,46.0120749920559,15.9517000317763,0.0,0.0,41.0549729901493,12.9329520177947,9640.0,3820.0,19.9227229684048,35.225925673205,12.4617820908552,19.9595501410009,26.1832537609787,53.6698763859185,7679384000.0,71.363,3.662,5561916.0,2931352.0,1994,1380.7083745960924,0.001733215676036819,0.0006868136807531793,52.7039962487747
10715,SLV,YR1995,76.995504,0.0,42.1752265861027,44.441087613293,12.9909365558912,0.0,0.0,42.1752265861027,13.3836858006042,9890.0,3660.0,21.5545012590357,37.8062530767527,11.528879161366,19.1601830950107,25.4829453091019,54.3069516742595,8921947100.0,71.781,3.577,5628602.0,3038770.0,1995,1585.10889560143,0.0017570970553611714,0.0006502502752903829,53.98800625803708
10716,SLV,YR1996,77.883,0.0,31.49792776791,55.7430432208407,13.6767317939609,0.0,0.0,31.49792776791,12.7590290112493,9810.0,3960.0,21.1409878973678,34.140868831963,10.850327901368,18.6569272125245,25.4182555701882,55.2780878200305,9586327800.0,72.143,3.482,5689943.0,3144718.0,1996,1684.7845048711383,0.0017240945998931799,0.0006959647926174304,55.268005320967184
10717,SLV,YR1997,80.0315170288086,0.0,46.5978806469604,39.8494143892917,13.3853876185165,0.0,0.0,46.5978806469604,13.5527049637479,10640.0,3840.0,26.0218365312193,37.535256223719,10.9145568353713,18.4335248776821,25.217032511178,56.2270061008114,10221705900.0,72.469,3.377,5746288.0,3248779.0,1997,1778.8363374756016,0.0018516301306164954,0.0006682574907488104,56.53700267024556
10718,SLV,YR1998,81.637983,0.0,46.5695364238411,41.4834437086093,13.3774834437086,0.0,0.0,46.5695364238411,11.9470198675497,10720.0,3720.0,24.3865859021675,36.4857048487858,9.46818464366379,18.6399115877128,26.1831281933452,56.9109816508222,10936669900.0,72.779,3.263,5797764.0,3351108.0,1998,1886.3599656695237,0.0018489886790838675,0.0006416266684880585,57.80000703719572
10719,SLV,YR1999,79.129592,0.0,35.8034744842562,47.9641693811075,13.3821932681868,0.0,0.0,35.8034744842562,16.2323561346363,10890.0,3900.0,24.3964014453133,36.5940881748165,7.93373157168383,19.368844765826,26.8741488650012,57.8837856162915,11284197000.0,73.081,3.144,5844834.0,3410870.0,1999,1930.6274566565962,0.0018631837961522945,0.000667255904958122,58.357003808833575
10720,SLV,YR2000,84.519249,0.0,41.9307077287533,34.7941960319811,13.3846609416642,0.0,0.0,41.9307077287533,23.2750962392656,10760.0,3820.0,26.8272702258496,41.8828186786415,7.17278477660919,19.5328682415251,26.8777211081236,58.5739401693572,11784927700.0,73.378,3.022,5887930.0,3468697.0,2000,2001.5400488796572,0.0018274673781787487,0.0006487848870485892,58.91199453797854
10721,SLV,YR2001,87.063829,0.0,45.8153141694225,29.6107860595268,13.3808191299924,0.0,0.0,45.8153141694225,24.5738997710506,11360.0,4110.0,25.0092920568115,40.8814464794137,6.68649259791156,19.248347914147,27.0779450585016,58.4264243331685,12282533600.0,73.665,2.903,5927001.0,3524432.0,2001,2072.3015906358037,0.001916652283338572,0.0006934366975811207,59.464002115066286
10722,SLV,YR2002,87.54906,0.0,48.6141238852736,27.4523981682333,13.3767172812726,0.0,0.0,48.6141238852736,23.9334779464931,11560.0,4290.0,25.5130894550755,40.4060013216952,5.82298419820808,18.8801111114068,27.2751357818747,59.1072948422135,12664190300.0,73.936,2.792,5962139.0,3578118.0,2002,2124.1018198334523,0.001938901458016997,0.0007195404199734358,60.013998331806754
10723,SLV,YR2003,86.961151,0.0,42.7441229656419,33.1374321880651,13.3815551537071,0.0,0.0,42.7441229656419,24.1184448462929,12090.0,4240.0,25.9234207599485,42.3135617186615,5.48839713449193,18.0964928119847,26.9525306163395,59.225718403235,13243892200.0,74.185,2.691,5994075.0,3630072.0,2003,2209.497245196298,0.0020169917793821397,0.0007073651897915858,60.56100399144155
10724,SLV,YR2004,87.357045,0.0,45.3576188360729,30.8307418924922,16.1483784984451,0.0,0.0,45.3576188360729,23.8116392714349,12390.0,4300.0,25.9062104819237,43.8760536948454,5.72792591262587,17.5575825237782,25.6039214354494,60.4952014311542,13724810900.0,74.416,2.604,6023801.0,3680964.0,2004,2278.4303299527987,0.002056840855134491,0.0007138350021854971,61.10699872057527
10725,SLV,YR2005,87.525839,0.0,41.7582417582418,34.6050176238855,11.0926809040017,0.0,0.0,41.7582417582418,23.6367406178727,12740.0,4340.0,25.2665644731807,44.4492405613732,6.1716554197634,16.6257298084078,24.4712862797795,60.5376864367423,14698001400.0,74.633,2.529,6052124.0,3731013.0,2005,2428.5691106130676,0.002105046096213495,0.000717103615193608,61.64799333258869
10726,SLV,YR2006,89.201467,0.0,42.6171529619806,34.6949602122016,12.2015915119363,0.0,0.0,42.6171529619806,22.6878868258179,13210.0,4450.0,25.9396841717576,47.515899862889,6.04616792779229,16.3505535889305,24.4718612502149,60.2821780034638,15999886400.0,74.842,2.465,6079395.0,3780593.0,2006,2631.822146776118,0.002172913587618505,0.0007319807316353025,62.18699393607423
10727,SLV,YR2007,91.109558,0.0,43.7962484942351,29.9260024092239,7.8471863706763,0.0,0.0,43.7962484942351,26.277749096541,13820.0,4560.0,25.5670331970356,52.0540187312524,6.99310733500101,16.2263133067626,24.5218732893626,59.4189866723242,17011750900.0,75.051,2.41,6105810.0,3832861.0,2007,2786.1579217171843,0.0022634179576501725,0.0007468296589641669,62.77399722559333
10728,SLV,YR2008,91.000227,0.0,37.4832439678284,34.1487935656836,11.980563002681,0.0,0.0,37.4832439678284,28.3679624664879,13260.0,4620.0,26.7405871721015,53.925386767807,7.09010840673402,16.864116031176,25.8812946540508,58.7199343521865,17986890000.0,75.264,2.358,6131767.0,3904587.0,2008,2933.3942401921013,0.0021625087841726535,0.000753453286793187,63.67800668225
10729,SLV,YR2009,91.08402,0.0,43.6982044198895,25.9841160220994,12.2755524861878,0.0,0.0,43.6982044198895,30.3176795580111,12870.0,4540.0,23.9512044914048,42.1199866830439,6.66859073198944,16.1789085322828,24.9700311675857,60.9827390887884,17601620000.0,75.484,2.31,6157678.0,3976013.0,2009,2858.4833438838473,0.0020900735634438827,0.0007372909073842445,64.57000512206062
10730,SLV,YR2010,91.580238,0.0,34.9598930481283,34.8262032085562,12.850935828877,0.0,0.0,34.9598930481283,30.2139037433155,12620.0,4410.0,26.9466693264064,46.5906183461333,6.98170850697531,16.1409524759431,25.2758034510124,59.5030225629773,18447920000.0,75.714,2.265,6183877.0,4047471.0,2010,2983.2288061356976,0.002040790914825764,0.0007131448442457701,65.45199718558439
10731,SLV,YR2011,92.574686,0.0,37.0705244122966,33.0593457175736,11.9677790563867,0.0,0.0,37.0705244122966,29.8701298701299,12550.0,4110.0,28.9817632700792,50.2948413486829,7.33018829321345,16.2467665066538,26.195498967402,57.8385991966984,20283790000.0,75.955,2.224,6210567.0,4119159.0,2011,3266.0125879005896,0.002020749474242851,0.0006617753258277385,66.32500704041998
